Route,Year,x,y,Effort,Habitat,JunJul,DJF,AprMay,Phylloscopus_trochilus,Turdus_iliacus,Fringilla_coelebs,Turdus_philomelos,Carduelis_spinus,Parus_major,Anthus_trivialis,Erithacus_rubecula,Cuculus_canorus,Muscicapa_striata,Ficedula_hypoleuca,Turdus_pilaris,Loxia_curvirostra,Columba_palumbus,Sylvia_borin,Corvus_corone,Dendrocopos_major,Emberiza_citrinella,Turdus_merula,Sylvia_curruca,Regulus_regulus,Prunella_modularis,Phoenicurus_phoenicurus,Parus_caeruleus,Parus_montanus,Motacilla_alba,Carduelis_chloris,Phylloscopus_collybita,Tringa_ochropus,Parus_cristatus,Sylvia_communis,Grus_grus,Larus_canus,Pica_pica,Phylloscopus_sibilatrix,Turdus_viscivorus,Hirundo_rustica,Sylvia_atricapilla,Tetrao_tetrix,Pyrrhula_pyrrhula,Dryocopus_martius,Certhia_familiaris,Alauda_arvensis,Corvus_corax,Saxicola_rubetra,Garrulus_glandarius,Numenius_arquata,Carpodacus_erythrinus,Gallinago_gallinago,Corvus_monedula
467,2006,5164.8,4919.,6000,Co,14.443,-11.459,3.63745,55,5,10,7,17,0,21,2,7,3,0,1,6,0,0,2,2,0,0,0,0,0,13,0,3,2,0,0,1,0,0,2,0,0,0,6,0,0,1,2,0,0,0,2,0,0,1,0,0,0
471,2006,4987.5,4902.2,6000,Co,15.108,-10.2,5.01575,57,9,6,5,9,1,9,2,9,7,1,0,13,0,0,1,9,0,0,0,0,0,10,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,3,0
471,2012,4987.5,4902.2,6000,Co,16.1,-9.4124,2.6574,25,4,20,5,21,4,15,3,5,0,1,0,9,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,2,0
471,2007,4987.5,4902.2,6000,Co,14.352,-10.301,3.8266,54,12,8,1,16,2,3,0,7,6,2,0,6,2,0,0,10,0,0,0,1,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0
472,2011,5011.8,4908.3,6000,Op,14.479,-14,5.5332,35,8,10,2,12,3,21,3,3,2,0,0,16,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0
472,2008,5011.8,4908.3,6000,Op,14.243,-5.5275,3.152815,77,3,9,2,15,2,51,3,3,0,0,0,8,1,0,2,0,0,0,0,1,0,20,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,4,1,0,0,0,0,4,0,2,0,6,0
472,2009,5011.8,4908.3,6000,Op,13.282,-7.9689,4.5821,50,1,15,1,11,0,21,1,2,4,0,1,4,0,0,2,2,0,0,0,2,0,6,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,13,0,0,0,0,1,0
472,2007,5011.8,4908.3,6000,Op,14.782,-9.9267,4.1199,99,2,19,1,1,0,22,3,17,0,0,0,0,0,0,5,3,0,0,0,0,1,13,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
472,2012,5011.8,4908.3,6000,Op,16.508,-9.0202,3.073415,67,5,17,7,16,2,34,8,4,0,0,0,7,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
473,2010,5036.1,4914.5,6000,Co,13.11,-14.208,4.655735,42,6,7,5,13,2,12,0,8,10,4,1,0,0,0,0,1,0,1,0,0,0,12,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,9,0
473,2008,5036.1,4914.5,6000,Co,13.541,-6.3462,2.397835,38,11,9,2,8,5,17,0,1,12,0,1,9,0,0,0,3,1,0,0,0,0,6,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,4,0
473,2014,5036.1,4914.5,6000,Co,14.654,-7.8101,3.79435,66,5,6,6,12,7,19,0,8,10,2,0,0,0,0,3,2,1,0,2,0,0,17,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,3,0
473,2007,5036.1,4914.5,6000,Co,14.266,-10.894,3.2803,38,14,5,2,6,5,23,0,7,17,2,1,9,0,0,3,3,0,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,2,0,4,0,5,0
473,2011,5036.1,4914.5,6000,Co,13.441,-15.163,5.07855,32,9,12,2,3,2,35,0,10,2,0,2,9,0,0,0,4,0,0,0,0,0,2,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,1,0
474,2010,5060.400000000001,4920.5,6150,Co,12.946,-14.149,4.553835,15,4,9,2,6,0,14,2,4,2,1,0,3,0,0,1,2,0,0,0,0,0,7,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2007,5060.400000000001,4920.5,6150,Co,14.272,-10.713,3.015585,29,7,11,4,4,1,12,5,0,4,0,0,2,0,0,0,2,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2014,5060.400000000001,4920.5,6200,Co,14.582,-7.9135,3.429915,40,0,11,6,4,1,17,6,11,1,0,0,0,0,0,2,0,0,0,0,0,0,17,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0
478,2014,5158.2,4943.1,6000,Co,14.685,-9.2022,3.0926,29,4,6,6,4,2,10,0,11,1,0,1,3,0,0,0,0,0,0,0,0,1,17,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
478,2009,5158.2,4943.1,6000,Co,11.661,-9.46,2.6327,21,1,3,6,10,0,11,0,8,0,0,1,3,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0
478,2012,5158.2,4943.1,6000,Co,15.013,-10.616,1.8376,40,2,3,4,25,1,8,3,3,2,0,0,3,0,0,1,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,2,0,0,0,2,2,0,0,0,0,0
480,2013,4957.,4918.,6250,Co,12.877,-11.324,5.4465,63,14,25,5,28,0,6,13,9,1,1,0,4,0,0,3,2,0,0,0,0,1,5,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,3,0
480,2008,4957.,4918.,5800,Co,13.774,-6.4154,2.920515,58,16,23,18,14,2,11,10,4,5,0,2,5,0,0,0,4,2,0,1,1,5,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,3,0
480,2010,4957.,4918.,6350,Co,13.32,-14.139,5.219,64,10,29,14,15,0,8,11,3,2,0,0,10,2,0,0,1,0,0,0,1,4,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,3,0,2,0
481,2008,4979.900000000001,4925.900000000001,6000,Co,13.39,-6.3549,2.441015,42,3,23,10,10,0,13,3,8,2,0,0,6,0,0,1,3,0,0,0,0,2,14,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0
481,2010,4979.900000000001,4925.900000000001,6000,Co,12.902,-14.011,4.86115,29,5,18,9,13,0,23,1,8,5,2,0,6,0,0,2,0,0,0,0,0,1,12,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
481,2006,4979.900000000001,4925.900000000001,6000,Co,14.698,-10.58,4.5826,58,0,5,10,12,0,15,0,10,6,2,0,4,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
482,2006,5005.2,4932.400000000001,6000,Op,15.205,-10.918,4.8794,26,3,1,4,7,1,9,0,7,5,1,4,5,0,0,4,12,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,4,0
482,2010,5005.2,4932.400000000001,6000,Op,13.31,-13.99,5.21385,22,7,7,10,11,7,11,0,13,6,3,0,9,0,0,1,3,0,0,0,0,1,22,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,5,0,1,0,8,0
482,2007,5005.2,4932.400000000001,6000,Op,14.402,-11.021,3.6426,19,3,4,2,16,3,10,0,9,10,2,3,10,0,0,4,16,0,0,0,0,0,11,0,2,0,1,0,0,0,0,4,0,0,0,2,0,0,1,1,0,0,0,0,5,0,2,0,1,0
483,2009,5029.5,4938.5,6000,Co,12.274,-8.7856,3.41245,38,19,0,5,18,1,9,4,0,2,1,0,4,0,0,0,2,0,0,0,0,4,7,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
483,2006,5029.5,4938.5,6000,Co,14.682,-11.076,4.4097,61,14,5,4,5,0,7,2,3,2,0,4,4,0,0,0,4,0,0,0,0,5,12,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0
483,2011,5029.5,4938.5,6000,Co,13.382,-14.797,4.77915,37,7,11,6,6,3,8,9,8,6,0,1,6,0,0,0,4,0,0,1,0,5,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,2,0,0
485,2014,5078.1,4950.8,6000,Co,14.289,-8.4236,2.893615,58,4,19,13,11,0,15,13,5,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
485,2010,5078.1,4950.8,6000,Co,12.813,-14.196,4.697835,27,7,7,3,6,0,8,7,4,3,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
485,2006,5078.1,4950.8,6000,Co,14.889,-11.252,4.4628,54,5,4,4,10,0,9,0,7,5,0,0,1,2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
491,2011,4974.2,4950.2,6000,Co,13.711,-15.029,5.2745,42,6,2,10,4,1,8,1,7,1,1,3,7,1,0,0,1,0,0,0,0,2,6,0,8,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0
491,2009,4974.2,4950.2,6000,Co,12.769,-8.9889,4.039485,22,6,1,5,17,0,17,1,4,8,0,0,4,0,0,0,2,0,0,0,0,3,10,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
491,2006,4974.2,4950.2,6000,Co,14.972,-11.134,4.67745,44,13,0,1,6,0,14,0,3,5,0,1,7,0,0,0,3,0,0,0,0,2,12,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
492,2010,4998.5,4956.400000000001,6000,Co,12.803,-14.21,4.7969,36,7,5,2,5,1,6,6,2,0,2,0,10,0,0,2,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0
492,2006,4998.5,4956.400000000001,6000,Co,14.73,-11.098,4.46965,48,4,6,6,4,0,10,1,2,3,0,1,5,0,0,2,3,1,0,0,0,1,6,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
492,2007,4998.5,4956.400000000001,6000,Co,14.007,-11.256,3.17095,57,12,9,2,14,2,3,4,3,0,3,0,6,0,0,3,2,1,0,1,0,2,0,0,7,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0
493,2011,5022.900000000001,4962.5,6000,Co,13.389,-14.806,4.71245,26,5,0,5,5,1,4,7,4,0,2,4,5,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0
493,2009,5022.900000000001,4962.5,6000,Co,12.131,-8.9544,3.35115,22,5,0,7,21,0,5,3,4,8,0,0,6,0,0,0,3,0,0,0,4,1,22,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,2006,5022.900000000001,4962.5,6000,Co,14.539,-11.233,4.25595,28,3,0,5,10,0,9,2,4,4,1,0,9,0,0,0,2,0,0,0,0,2,11,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
494,2013,5047.2,4968.7,6000,We,12.582,-11.572,4.7225,26,14,0,2,11,1,11,0,6,7,0,1,8,0,0,1,3,0,0,0,0,0,18,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,1,1,0,3,0,10,0
494,2008,5047.2,4968.7,6000,We,12.859,-6.9275,1.60125,27,7,1,1,7,0,5,0,6,2,1,1,15,0,0,2,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,5,0,0,0,0,1,1,0,2,0,5,0
494,2011,5047.2,4968.7,6000,We,13.364,-14.563,4.6002,41,12,3,2,1,4,7,2,12,8,1,2,30,0,0,2,3,0,0,0,0,0,24,0,3,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,1,1,0,4,0,0,0
495,2008,5071.6,4974.6,6000,Co,12.907,-6.8879,1.5556,18,2,7,2,15,0,10,0,1,3,2,0,9,0,0,0,4,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,2,0,0,0,1,0,0,0,0,0
495,2014,5071.6,4974.6,6000,Co,14.211,-8.6674,2.8813,42,11,12,21,3,0,20,0,6,0,0,4,2,0,0,2,1,0,0,0,0,0,18,0,8,0,0,0,1,0,0,2,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
495,2011,5071.6,4974.6,6000,Co,13.479,-14.227,4.64595,47,6,10,1,10,3,16,0,9,5,2,0,28,0,0,1,4,0,0,0,0,2,18,0,5,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0
495,2012,5071.6,4974.6,6000,Co,15.369,-10.392,1.91695,26,7,11,18,9,1,27,1,8,0,0,1,1,1,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,1,0
496,2012,5094.400000000001,4978.5,6000,Br,15.389,-10.299,1.98625,46,11,1,8,8,0,8,0,9,0,0,2,0,0,0,0,3,0,0,0,0,1,5,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0
496,2013,5094.400000000001,4978.5,6000,Br,12.467,-11.464,4.543115,101,7,3,5,9,3,10,0,4,2,1,0,4,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2006,5094.400000000001,4978.5,6000,Br,14.628,-11.648,4.271,48,11,7,3,3,0,9,0,3,3,0,0,2,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
496,2007,5094.400000000001,4978.5,5750,Br,13.969,-11.612,2.68615,77,17,4,9,9,3,13,1,7,3,1,1,3,0,0,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0
498,2011,5144.900000000001,4991.1,6000,Co,13.251,-15.837,4.5019,40,10,2,3,2,2,10,0,2,0,0,3,6,2,0,0,0,2,0,1,0,5,3,0,4,0,0,0,1,0,0,1,0,4,0,1,0,0,0,1,0,0,0,3,0,0,0,0,3,0
498,2007,5144.900000000001,4991.1,6000,Co,13.334,-12.137,2.1803,92,17,19,4,6,1,7,0,1,0,2,1,3,2,0,4,2,0,0,0,0,0,0,0,3,1,2,0,0,0,0,1,2,3,0,0,0,0,5,1,0,0,0,1,0,0,1,0,2,0
498,2013,5144.900000000001,4991.1,6000,Co,12.211,-11.698,4.209135,64,8,10,6,7,0,13,1,1,0,0,2,9,2,1,3,2,4,0,0,0,1,3,0,6,0,0,0,0,0,0,1,1,2,0,0,2,0,0,3,0,0,0,1,0,0,3,1,0,0
498,2012,5144.900000000001,4991.1,6000,Co,14.833,-10.599,1.7287,58,8,19,10,20,5,12,8,9,2,4,1,3,1,0,2,1,3,0,0,0,2,6,0,9,0,0,0,0,0,0,2,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,1,7,0
502,2011,4990.2,4978.900000000001,6000,Co,13.362,-15.106,4.8139,63,10,14,1,15,4,13,1,6,3,0,0,27,0,0,1,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,2,4,1,0,0,0,0
502,2014,4990.2,4978.900000000001,6000,Co,14.305,-8.5944,3.2034,54,5,6,1,5,2,5,0,7,2,0,1,9,0,0,2,0,0,0,0,0,0,6,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
502,2008,4990.2,4978.900000000001,6000,Co,13.062,-7.0429,1.871165,36,10,5,0,0,3,8,0,4,3,3,0,1,0,0,2,2,0,0,0,0,0,9,0,2,0,1,0,0,0,0,0,0,0,0,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0
503,2008,5016.2,4986.5,6000,Co,12.731,-7.2022,1.43195,53,6,0,5,5,0,8,0,4,0,0,0,12,0,0,1,1,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,4,0
503,2011,5016.2,4986.5,6000,Co,13.195,-15.116,4.4435,34,10,0,5,4,1,7,0,7,3,0,1,38,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,1,0
503,2014,5016.2,4986.5,6000,Co,14.308,-8.8169,2.9947,55,6,1,0,0,2,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
506,2006,5089.2,5005.,6000,Co,14.067,-11.872,3.7751,9,1,2,1,2,0,8,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
506,2011,5089.2,5005.,6000,Co,13.159,-15.337,4.37335,33,9,0,9,4,4,11,4,6,7,0,0,14,0,0,0,1,0,0,0,0,0,36,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,1,1,0,0,0,0,0
506,2008,5089.2,5005.,6000,Co,12.436,-7.1341,1.1065,38,9,1,4,18,3,10,0,0,4,0,0,37,0,0,0,2,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0
508,2013,5137.8,5017.1,6000,Br,11.751,-11.803,3.7702,44,6,7,2,6,0,6,0,5,1,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,2008,5137.8,5017.1,6000,Br,11.864,-7.6066,0.36195,49,2,7,5,12,2,19,5,4,5,1,0,3,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
508,2012,5137.8,5017.1,6000,Br,14.118,-11.194,1.2011,33,10,13,9,20,0,7,7,4,5,0,0,13,0,0,0,0,0,0,1,1,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0
510,2013,4936.6,4992.,6000,Op,12.057,-11.532,4.8055,35,10,2,3,1,2,6,0,9,5,1,0,0,0,0,0,2,0,0,0,0,0,19,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0
510,2007,4936.6,4992.,6000,Op,13.543,-11.897,2.827965,39,9,2,4,5,1,10,0,8,2,1,4,10,0,0,5,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0
510,2011,4936.6,4992.,6000,Op,12.989,-15,4.7436,8,10,6,1,1,3,6,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
514,2013,5033.6,5017.7,6000,We,12.18,-11.899,4.540515,17,7,0,1,1,0,4,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,8,0
514,2008,5033.6,5017.7,6000,We,12.775,-7.3934,1.4335,32,7,1,0,4,2,2,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
514,2010,5033.6,5017.7,6000,We,12.27,-14.671,4.48515,34,9,0,1,4,0,5,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
515,2012,5058.2,5022.900000000001,6000,Co,14.887,-10.887,1.39275,37,14,7,18,11,0,10,3,6,5,1,0,3,0,0,1,1,0,0,0,0,0,14,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,2,0,0,0,6,0,0,0,2,0
515,2006,5058.2,5022.900000000001,6000,Co,13.882,-11.942,3.5679,6,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
515,2013,5058.2,5022.900000000001,6000,Co,12.056,-11.781,4.3314,24,9,5,6,0,1,4,1,7,0,1,2,1,0,0,0,3,0,0,0,0,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,1,0,1,0,3,0
515,2007,5058.2,5022.900000000001,6000,Co,13.274,-12.099,1.90095,29,16,3,4,4,0,6,0,5,1,5,2,2,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
515,2010,5058.2,5022.900000000001,6000,Co,11.772,-14.592,4.0355,20,6,4,2,3,1,7,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
516,2008,5082.5,5029.,6000,Op,12.223,-7.333,0.88885,35,8,0,3,17,1,6,0,6,2,3,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,0,0,0,1,0
516,2011,5082.5,5029.,6000,Op,12.9,-15.641,4.29045,69,23,0,15,8,3,9,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,4,4,0,0,0,0,0
516,2013,5082.5,5029.,6000,Op,12.003,-11.662,4.2743,37,15,0,3,11,0,8,0,4,1,0,1,10,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0
516,2006,5082.5,5029.,6000,Op,13.89,-12.063,3.61595,9,5,1,3,4,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
517,2008,5107.900000000001,5035.3,6000,Co,12.092,-7.2692,0.74455,42,10,2,2,9,3,7,1,2,3,0,0,5,0,0,0,3,0,0,0,0,1,6,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,10,0
517,2011,5107.900000000001,5035.3,6000,Co,12.77,-15.646,4.24795,18,20,5,20,7,0,5,3,3,3,0,0,18,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
517,2014,5107.900000000001,5035.3,6000,Co,13.751,-9.2112,2.0437,52,3,8,4,9,1,16,3,12,1,0,0,2,0,0,0,1,0,0,0,0,2,19,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
518,2012,5131.3,5040.7,6000,We,14.02,-10.81,1.19615,40,11,1,5,10,2,2,0,7,10,0,1,8,0,0,3,5,0,0,0,0,1,5,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,5,0,0,0,0,0,2,0,0,0,3,0
518,2008,5131.3,5040.7,6000,We,11.613,-7.3549,0.18905,35,10,0,5,4,1,6,0,3,3,0,0,27,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0
518,2014,5131.3,5040.7,6000,We,13.57,-9.1876,1.83635,34,9,0,2,1,0,2,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0
519,2013,5155.5,5047.2,6000,Co,11.325,-11.28,3.76385,37,21,0,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
519,2010,5155.5,5047.2,6000,Co,10.234,-13.903,3.100285,21,8,0,7,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
519,2008,5155.5,5047.2,6000,Co,11.008,-7.3066,-0.48565,33,13,0,8,1,0,0,0,6,0,0,1,7,0,0,0,0,0,0,0,6,5,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,4,0
521,2007,4929.900000000001,5015.900000000001,6000,Co,12.754,-11.897,1.9713,7,4,0,30,10,1,0,2,1,3,0,2,5,0,0,0,3,0,0,0,0,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
521,2011,4929.900000000001,5015.900000000001,6000,Co,12.174,-14.504,4.03965,11,1,3,3,3,0,0,2,1,4,0,7,13,0,0,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
521,2013,4929.900000000001,5015.900000000001,6000,Co,11.693,-11.822,4.510085,15,8,1,11,9,0,2,0,5,9,5,0,0,0,0,1,0,0,0,0,0,2,36,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
